time_s,desired_deg,actual_deg,error_deg,commanded_deg
9.076121974998387,-1.916416471151181,-2.065934065934066,0.14951759478288507,-1.617381281585411
9.126879408002424,-1.8346306715725866,-2.065934065934066,0.2313033943614795,-1.3720238828496276
9.1777754010036,-1.7417194436362498,-2.065934065934066,0.3242146222978164,-1.093290199040617
9.22860129000037,-1.6384203560838064,-1.978021978021978,0.33960162193817167,-0.9592171122074631
9.279361332999542,-1.525187333016282,-1.4505494505494505,-0.07463788246683145,-1.6744630979499449
9.329526162997354,-1.4038479169211122,-1.5384615384615385,0.13461362154042633,-1.1346206738402596
9.38012521500059,-1.2724491681260912,-1.5384615384615385,0.26601237033544733,-0.7404244274551965
9.430724623001879,-1.1325311787065395,-1.5384615384615385,0.405930359754999,-0.32067045919654147
9.481310914998176,-0.9846996582022157,-1.098901098901099,0.11420144069888327,-0.7562967768044492
9.531993217999116,-0.829215471010048,-0.8351648351648352,0.005949364154787196,-0.8173167427004736
9.582683319000353,-0.6669568562392135,-0.8351648351648352,0.16820797892562167,-0.3305408983879702
9.633387654001126,-0.49855727176189457,-0.8351648351648352,0.3366075634029406,0.17465785504398668
9.684175025002332,-0.32445610786687806,-0.6593406593406593,0.33488455147378127,0.34531299508068447
9.734885468998982,-0.14590729513397283,-0.13186813186813187,-0.014039163265840954,-0.17398562166565473
9.785750595998252,0.03718625284170807,-0.13186813186813187,0.16905438470983994,0.37529502226138794
9.836473073999514,0.22301247411438274,-0.13186813186813187,0.3548806059825146,0.9327736860794119
9.887169945002825,0.41122931106346094,0.04395604395604396,0.367273267107417,1.145775845278295
9.937726821997785,0.6006400203333365,0.5714285714285714,0.029211448904765125,0.6590629181428668
9.988515773999097,0.7918718259177271,0.5714285714285714,0.2204432544891557,1.2327583348960385
10.039234894997207,0.9830169856661684,0.6593406593406593,0.323676326325509,1.6303696383171864
10.090027416998055,1.1738366888992293,1.010989010989011,0.16284767791021837,1.499532044719666
10.140719748000265,1.3629053000765508,1.098901098901099,0.26400420117545176,1.8909137024274543
10.191538999999466,1.5502977995370326,1.1868131868131868,0.3634846127238458,2.277267024984724
10.242137305998767,1.7339801334752403,1.6263736263736264,0.1076065071016139,1.949193147678468
10.293081533003715,1.9152466255823772,1.7142857142857142,0.20096091129666305,2.3171684481757033
10.34390637800243,2.091679402240197,1.8021978021978022,0.289481600042395,2.670642602324987
10.394368929002667,2.261787031870474,1.978021978021978,0.2837650538484957,2.8293171395674652
