time_s,desired_deg,actual_deg,error_deg
14.908929454002646,3.644097743565644,4.175824175824176,-0.531726432258532
14.959705897003005,3.5484719535796607,4.0,-0.4515280464203393
15.01077864599938,3.4522103587857473,3.912087912087912,-0.4598775533021646
15.061636635000468,3.356374192514003,3.912087912087912,-0.5557137195739088
15.112576632003766,3.2605024277714727,3.912087912087912,-0.6515854843164393
15.162942219998513,3.165924892985869,3.6483516483516483,-0.48242675536577906
15.213772634000634,3.070786076747228,3.5604395604395602,-0.4896534836923321
15.264434272001381,2.9763707598051043,3.5604395604395602,-0.5840688006344559
15.3151124740034,2.88242752056254,3.5604395604395602,-0.6780120398770202
15.365938752001966,2.788810768577429,3.4725274725274726,-0.6837167039500436
15.416975209001976,2.6955085803647925,3.208791208791209,-0.5132826284264165
15.467169878997083,2.604524076014573,3.032967032967033,-0.42844295695245993
15.517791808997572,2.5136397156031585,2.9450549450549453,-0.4314152294517868
15.568567260001146,2.423454232360556,2.9450549450549453,-0.5216007126943891
15.619181854999624,2.3346169599709716,2.9450549450549453,-0.6104379850839736
15.669969198002946,2.246633239783551,2.9450549450549453,-0.6984217052713944
15.720393369003432,2.160513318839028,2.9450549450549453,-0.7845416262159173
15.771226486001979,2.0750281116796754,2.9450549450549453,-0.8700268333752699
15.821945625000808,1.9911552267471733,2.5054945054945055,-0.5143392787473322
15.872232729998359,1.9094816710225833,2.5054945054945055,-0.5960128344719222
15.922989680999308,1.828627508307938,2.4175824175824174,-0.5889549092744795
15.973624138001469,1.7496341819023136,2.32967032967033,-0.5800361477680163
16.024206319001678,1.672463391455758,2.1538461538461537,-0.4813827623903957
16.074841950001428,1.5970320164329526,2.065934065934066,-0.4689020495011136
16.125448512997536,1.523540537113314,1.978021978021978,-0.45448144090866416
16.176087678999465,1.4519739922552137,1.978021978021978,-0.5260479857667644
16.22675964100199,1.382408445519749,1.978021978021978,-0.5956135325022291
16.277481869998155,1.3148955705082552,1.978021978021978,-0.6631264075137229
16.32820140900003,1.2495773760186886,1.978021978021978,-0.7284446020032895
16.378988597003627,1.1864339809318425,1.978021978021978,-0.7915879970901356
16.42981208099809,1.125575660406759,1.6263736263736264,-0.5007979659668673
16.480518379998102,1.067242418601226,1.4505494505494505,-0.3833070319482246
16.531120207997446,1.0114630392950414,1.4505494505494505,-0.43908641125440906
16.581980770999508,0.9579052451681238,1.4505494505494505,-0.4926442053813267
16.632852160000766,0.9069046548195314,1.4505494505494505,-0.5436447957299191
16.68363407599827,0.8586077990866876,1.4505494505494505,-0.5919416514627629
16.734589851002966,0.8128202561064795,1.4505494505494505,-0.637729194442971
16.784995139001694,0.770209300003629,1.4505494505494505,-0.6803401505458215
16.836024812997493,0.7298315144736054,1.1868131868131868,-0.4569816723395814
16.886916449999262,0.6923708168054246,1.1868131868131868,-0.49444237000776226
16.937631827997393,0.6578674678151084,1.1868131868131868,-0.5289457189980784
16.988438637999934,0.6261674437652744,1.1868131868131868,-0.5606457430479124
17.03903434699896,0.5974814305090588,0.9230769230769231,-0.32559549256786435
17.08992255799967,0.5715602027626963,0.9230769230769231,-0.35151672031422687
17.140658484000596,0.5486687365970409,0.9230769230769231,-0.3744081864798823
17.191538461003802,0.5286960153418678,0.9230769230769231,-0.3943809077350553
17.24260337099986,0.5116755009264895,0.9230769230769231,-0.4114014221504336
17.293296705000103,0.49779340020704765,0.9230769230769231,-0.4252835228698755
17.344058346003294,0.4869163791650686,0.9230769230769231,-0.43616054391185455
17.39493254399713,0.4790622333871428,0.9230769230769231,-0.4440146896897803
17.44591723600024,0.47425938907796183,0.9230769230769231,-0.4488175339989613
17.49676760299917,0.47253365981412143,0.9230769230769231,-0.4505432632628017
17.54729602400039,0.47385202235572965,0.9230769230769231,-0.4492249007211935
17.59801526099909,0.4782147069638003,0.9230769230769231,-0.4448622161131228
17.648734237001918,0.48561798960254565,0.9230769230769231,-0.4374589334743775
17.699455146001128,0.49605482255885924,0.9230769230769231,-0.4270221005180639
17.75021018300322,0.5095244536669705,0.9230769230769231,-0.4135524694099526
17.800827124003263,0.5259582629916988,0.9230769230769231,-0.39711866008522434
17.85154530699947,0.5454139819403787,0.9230769230769231,-0.3776629411365444
17.90218870800163,0.5678067358038845,0.9230769230769231,-0.3552701872730386
17.95307344500179,0.5932680673421427,0.9230769230769231,-0.32980885573478047
18.003746843001863,0.6215483017157175,0.9230769230769231,-0.3015286213612056
18.054399439002736,0.6527050140111381,0.9230769230769231,-0.270371909065785
18.104941167002835,0.6866401201556842,0.9230769230769231,-0.23643680292123892
18.155536746002326,0.7234250895887149,0.9230769230769231,-0.19965183348820825
18.206230137999228,0.7630672532276908,0.9230769230769231,-0.16000966984923237
18.2568176700006,0.8053666410590439,0.9230769230769231,-0.11771028201787925
18.30741859700356,0.8503726787880757,0.9230769230769231,-0.07270424428884747
18.35802131800301,0.8980307732206101,0.9230769230769231,-0.025046149856313038
18.408860757001094,0.948532356126127,0.9230769230769231,0.025455433049203835
18.459351657002117,1.0012366265437405,0.9230769230769231,0.07815970346681733
18.50972805100173,1.0562999452712836,0.9230769230769231,0.13322302219436044
18.560410874997615,1.1141407753255734,0.9230769230769231,0.1910638522486503
18.61101317700377,1.1742754880009691,0.9230769230769231,0.251198564924046
18.66163226599747,1.2367543640835197,0.9230769230769231,0.31367744100659656
18.712470885002404,1.3017802540076593,0.9230769230769231,0.37870333093073616
18.763035607000347,1.368652790955874,0.9230769230769231,0.445575867878951
18.813868354001897,1.4380200164960968,0.9230769230769231,0.5149430934191737
18.864287194002827,1.508872578180567,0.9230769230769231,0.5857956551036438
18.915038961997197,1.5821828859764744,0.9230769230769231,0.6591059628995513
18.966072764000273,1.6578385548113792,1.010989010989011,0.6468495438223683
19.016805756000394,1.7348976700728174,1.1868131868131868,0.5480844832596306
19.067472554001142,1.8136182964436687,1.1868131868131868,0.6268051096304819
19.118176037998637,1.8940788245333753,1.4505494505494505,0.4435293739839248
19.168806530004076,1.976021981751701,1.4505494505494505,0.5254725312022506
19.219433097001456,2.05947296071773,1.4505494505494505,0.6089235101682793
19.270290396001656,2.1447436080878255,1.4505494505494505,0.694194157538375
19.3211088340031,2.2313032461833444,1.4505494505494505,0.7807537956338939
19.371765675998176,2.31884706556858,1.5384615384615385,0.7803855271070412
19.42267711200111,2.408008192307659,1.8021978021978022,0.6058103901098566
19.473434981999162,2.4979847463838345,1.978021978021978,0.5199627683618564
19.524135209001543,2.5888485959800986,2.065934065934066,0.5229145300460325
19.57520721900073,2.681285084131013,2.065934065934066,0.615351018196947
19.625830210003187,2.773713146601289,2.065934065934066,0.7077790806672231
19.67659061500308,2.867101833465915,2.065934065934066,0.8011677675318487
19.727022045000922,2.960495296705111,2.4175824175824174,0.5429128791226936
19.777847714001837,3.0551387137988115,2.5934065934065935,0.461732120392218
19.828739308999502,3.150331307033766,2.5934065934065935,0.5569247136271724
19.87932347300375,3.2452754760898648,2.5934065934065935,0.6518688826832713
19.93020381400129,3.3410069274684067,2.5934065934065935,0.7476003340618131
19.980882019001,3.4364917939603905,2.5934065934065935,0.843085200553797
